,mapper1,mapper2,datemapped,weight,avgDistance
877,judithkamugisha,prosper1994,2017-04-09,56783,0.00226587337186657
878,judithkamugisha,shamillah,2017-06-20,344,0.00299673788075505
879,judithkamugisha,tars4815,2017-03-26,2202,0.00265870868550601
880,judithkamugisha,tars4815,2017-03-29,2125,0.00179103878054592
881,judithkamugisha,tars4815,2017-04-05,296,0.00252148358233643
882,judithkamugisha,tars4815,2017-04-07,6480,0.00197651865077573
883,judithkamugisha,tars4815,2017-04-09,36252,0.00150885642521034
884,juliakleine,kiggudde,2016-10-25,85,0.00108052068056059
885,juliakleine,kiggudde,2016-11-11,1,0.00108867636563548
886,juliakleine,kiggudde,2016-11-19,619,0.00150949194156692
887,juliakleine,kiggudde,2016-11-23,21,0.00156782275630932
888,juliakleine,lorenzostucchi,2017-02-02,480,0.00117145878048634
889,juliakleine,mandyw,2016-11-23,7,0.00185241337240364
890,juliakleine,nababi tracy,2016-11-19,279,0.00114598869674414
891,juliakleine,nabulo carol,2016-10-25,398,0.00115994598643878
892,juliakleine,nabulo carol,2016-11-17,116,0.00113786938059408
893,juliakleine,nabulo carol,2016-11-18,1292,0.00119250788390498
894,juliakleine,nabulo carol,2016-11-23,240,0.00128409984224321
895,juliakleine,nawinecoff,2016-10-17,2567,0.00144128831441004
896,juliakleine,patrick etomet,2016-11-11,1265,0.00121027027074774
897,juliakleine,patrick etomet,2016-11-17,415,0.00113867130627209
898,juliakleine,patrick etomet,2016-11-18,1400,0.00118632891392589
899,juliakleine,smart d,2016-11-11,26,0.00105924627993451
900,juliakleine,solution oriented,2017-03-01,81976,0.00127191157062245
901,juweni,nababi tracy,2016-12-17,3685,0.00124517311509997
902,juweni,nababi tracy,2016-12-18,207,0.00122156683890922
903,juweni,nabulo carol,2017-03-08,2420,0.00119713949867136
904,juweni,nabulo carol,2017-03-09,6970,0.00170997158880946
905,juweni,nabulo carol,2017-03-16,1532,0.00195310828133503
906,juweni,nabulo carol,2017-06-12,622802,0.00259959520366776
907,juweni,nabulo carol,2017-06-13,10771,0.00163891149815418
908,juweni,nabulo carol,2017-06-14,330788,0.00224311885271849
909,juweni,nabulo carol,2017-06-16,14892,0.00201218297001314
910,juweni,nabulo carol,2017-06-20,32032,0.00215565398895285
911,juweni,naturinda,2017-03-09,7925,0.00338690760528874
912,juweni,naturinda,2017-03-16,259,0.00108895614850565
913,juweni,naturinda,2017-03-20,2186,0.00150963811885317
914,juweni,naturinda,2017-03-27,2243,0.00128076561182843
915,juweni,naturinda,2017-03-28,4209,0.00270559555071306
916,juweni,naturinda,2017-03-29,1860,0.0190788734258681
917,juweni,naturinda,2017-04-04,46094,0.00208032671302023
918,juweni,naturinda,2017-04-11,1623,0.00102868684748473
919,juweni,prosper1994,2016-12-18,2050,0.00150208003742917
920,juweni,prosper1994,2017-03-08,784,0.00344979613825567
921,juweni,prosper1994,2017-04-11,408,0.00103810423805772
922,juweni,siima,2016-12-17,80802,0.00145624378312775
923,juweni,siima,2016-12-18,2233,0.00389525058144383
924,juweni,siima,2017-03-08,112,0.00131855306092772
925,juweni,siima,2017-03-09,13461,0.00172924948250544
926,juweni,siima,2017-03-20,5628,0.00331599281198902
927,juweni,siima,2017-03-27,11260,0.00435495917404182
928,juweni,siima,2017-03-29,8580,0.00211819932008834
929,juweni,siima,2017-04-04,2728,0.00692083809040222
930,juweni,tars4815,2017-03-29,1805,0.00163353430054169
931,kaitlynh,nandjo,2017-04-20,25,0.00175091754901822
932,kaitlynh,rcampbe1,2016-11-17,349,0.00111418961111196
933,kaluba micheal,kiggudde,2017-09-14,9,0.00114516925940297
934,kaluba micheal,kiggudde,2017-09-19,443,0.00182181355997395
935,kaluba micheal,kiggudde,2017-09-20,1201,0.00241901798208558
936,kaluba micheal,nababi tracy,2017-02-08,7,0.00100943442838836
937,kaluba micheal,nababi tracy,2017-02-12,84,0.00856521606462476
938,kaluba micheal,nabulo carol,2017-02-08,35,0.00106831056060535
939,kaluba micheal,nabulo carol,2017-02-12,531,0.00129909066414546
940,kaluba micheal,nabulo carol,2017-02-13,65,0.0087668682857828
941,kaluba micheal,nabulo carol,2017-06-13,711,0.00201030069382379
942,kantwi,kwaku_boateng,2016-10-26,910,0.00179908176878785
943,kantwi,kwaku_boateng,2016-10-29,1007,0.00199861499149129
944,kantwi,kwaku_boateng,2016-11-02,1000,0.00180573380941845
945,kantwi,kwaku_boateng,2016-11-03,535,0.00216947965609916
946,kantwi,kwaku_boateng,2016-11-25,1739,0.00231501139247172
947,kantwi,kwaku_boateng,2016-12-07,1,0.0617344975549194
948,kantwi,pkodame,2016-10-19,159,0.0192849895146751
949,kantwi,pkodame,2016-10-26,7280,0.00427400065224404
950,kantwi,pkodame,2016-10-29,8056,0.0025818314036912
951,kantwi,pkodame,2016-11-02,3608,0.00553892760789963
952,kantwi,pkodame,2016-11-03,1070,0.00426360325105769
953,kantwi,pkodame,2016-11-25,2793,0.00352878423829623
954,kantwi,pkodame,2016-11-30,482,0.00159543188989465
955,kantwi,pkodame,2016-12-07,439,0.0326018227864685
956,kiggudde,klain890,2017-08-29,3163,0.0015065011861802
957,kiggudde,klain890,2017-09-14,10,0.00189828526252915
958,kiggudde,klain890,2017-09-15,774,0.00130482286592205
959,kiggudde,klain890,2017-09-26,15,0.00114331966670254
960,kiggudde,markusauers,2016-09-14,1933,0.00116826159470804
961,kiggudde,markusauers,2016-09-15,14770,0.00131121847329956
962,kiggudde,mugabi henry,2017-09-14,96,0.00230823564577236
963,kiggudde,mugabi henry,2017-09-26,42,0.00816916495308426
964,kiggudde,nababi tracy,2016-10-12,544,0.00353517784363809
965,kiggudde,nababi tracy,2016-10-17,417,0.00118967658881582
966,kiggudde,nababi tracy,2016-10-19,268,0.002284956657929
967,kiggudde,nababi tracy,2017-02-09,144,0.00653129517685945
968,kiggudde,nabulo carol,2016-01-16,377,0.00439336195571236
969,kiggudde,nabulo carol,2016-09-17,52,0.00101401722017124
970,kiggudde,nabulo carol,2016-10-14,4823,0.00167750336459101
971,kiggudde,nabulo carol,2016-10-18,9078,0.00234233577083857
972,kiggudde,nabulo carol,2016-10-20,180,0.00145561236724215
973,kiggudde,nabulo carol,2017-02-09,4,0.00106314480154472
974,kiggudde,nawinecoff,2016-09-15,1243,0.00113022757459559
975,kiggudde,patrick etomet,2016-09-17,39,0.00104398080819047
976,kiggudde,patrick etomet,2016-09-23,11752,0.00184945036904708
977,kiggudde,patrick etomet,2016-10-17,155,0.00110207720210811
978,kiggudde,patrick etomet,2016-12-22,10,0.00148626963829692
979,kiggudde,prosper1994,2016-12-23,207,0.0196487491509294
980,kiggudde,reeseray789,2016-09-30,450,0.00140104512204595
981,kiggudde,seancurran,2016-09-14,159,0.00178143222442211
982,kiggudde,sekcore,2016-10-14,398,0.00132828030016827
983,kiggudde,shamillah,2017-09-26,173,0.00195453054761433
984,kiggudde,smart d,2016-09-15,436,0.00104294270802713
985,kiggudde,smart d,2016-09-28,4,0.00187420081934739
986,kiggudde,wisniewskin,2016-09-27,1646,0.00146110686729688
987,kiggudde,yukiejiang,2016-10-14,205,0.00341910227487807
988,kilsedar,naturinda,2017-03-10,320,0.0138194119882732
989,kilsedar,prosper1994,2017-03-10,10,0.00100201671356811
990,kilsedar,siima,2017-03-10,16,0.00105227947315866
991,kirbyk,patrick etomet,2016-09-08,11176,0.00337717091798529
992,klain890,wava stella,2017-10-10,1,0.00251842362524161
993,kombe1207,lani_martin,2017-03-06,40,0.0012468243754542
994,kombe1207,lowenz,2017-03-13,2,0.00740306419692088
995,kombe1207,nababi tracy,2016-09-14,18365,0.00164827002346615
996,kombe1207,nababi tracy,2017-03-13,478,0.00433343189154307
997,kombe1207,nababi tracy,2017-03-15,12,0.00101833211563723
998,kombe1207,nababi tracy,2017-03-16,27,0.0281987541447047
999,kombe1207,nabulo carol,2017-03-15,99,0.00151911791227023
1000,kombe1207,prosper1994,2017-03-13,39,0.00466024162629278
1001,kombe1207,prosper1994,2017-03-15,18,0.0131207356289189
1002,kombe1207,siima,2016-09-14,22958,0.00238642098109657
1003,kwaku_boateng,prosper1994,2017-03-20,7,0.0733237531332073
1004,kwaku_boateng,prosper1994,2017-04-06,216,0.00171275897414548
1005,kwaku_boateng,tars4815,2017-04-06,1613,0.00292985464873053
1006,kyasiikane jorun,nabulo carol,2016-10-22,563,0.00113241044686298
1007,kyasiikane jorun,prosper1994,2016-10-22,918,0.00135535058767901
1008,kylerallen,nababi tracy,2016-09-21,120,0.00103924581738633
1009,kylerallen,nababi tracy,2016-09-22,433,0.00104078741949282
1010,kylerallen,nawinecoff,2016-09-08,6573,0.00265003341052933
1011,kylerallen,nawinecoff,2016-09-15,324,0.00173957216870949
1012,kylerallen,nawinecoff,2016-09-21,404,0.00130886747416432
1013,kylerallen,osm bert,2016-09-28,870,0.00134488928938265
1014,kylerallen,osm bert,2016-10-03,6015,0.00181402001197897
1015,kylerallen,osm bert,2016-10-04,1344,0.00362322660995248
1016,kylerallen,osm bert,2016-10-05,128,0.00154671693133121
1017,kylerallen,osm bert,2016-10-07,2002,0.00141106750522692
1018,kylerallen,osm bert,2016-11-02,1504,0.0014195115761223
1019,kylerallen,osm bert,2016-11-03,1471,0.00113601894019305
1020,kylerallen,osm bert,2016-11-04,3202,0.00155750914635306
1021,kylerallen,patrick etomet,2016-09-21,3131,0.00117031682796187
1022,kylerallen,patrick etomet,2016-09-22,2198,0.00121679911691421
1023,kylerallen,pkodame,2016-09-28,3213,0.00163314052532933
1024,kylerallen,pkodame,2016-10-03,8429,0.00196481959377024
1025,kylerallen,pkodame,2016-10-04,1568,0.0026751319615185
1026,kylerallen,pkodame,2016-10-05,107,0.00120340972030088
1027,kylerallen,pkodame,2016-10-07,1360,0.00121158597920739
1028,kylerallen,pkodame,2016-11-02,1687,0.00345810196726921
1029,kylerallen,pkodame,2016-11-03,2008,0.00247527364728608
1030,kylerallen,pkodame,2016-11-04,1487,0.00564066299669876
1031,kylerallen,pkodame,2016-11-10,727,0.00715430356988601
1032,lakwera,nababi tracy,2016-12-17,30,0.00117334596706289
1033,lakwera,prosper1994,2016-12-17,158,0.00146592205472755
1034,lakwera,siima,2016-12-17,1083,0.00135768294770849
1035,lani_martin,mconant,2017-03-19,12,0.00103450259811655
1036,lani_martin,nabulo carol,2017-06-19,963558,0.0117001351255692
1037,lani_martin,rahinton,2017-03-20,1,0.00100468065585061
1038,lani_martin,rahinton,2017-04-04,4,0.00131387549322653
1039,lawot,mikew1123,2017-02-23,1306,0.00109629867340446
1040,lawot,mikew1123,2017-02-24,854,0.00111336096094348
1041,legendary1,nabulo carol,2016-09-30,10,0.00153983587581022
1042,lgoff,mad354,2016-04-29,1646,0.00116338699262641
1043,lowenz,nababi tracy,2017-02-08,161,0.00737043964567039
1044,lowenz,nabulo carol,2016-12-01,74,0.00255056406132695
1045,lowenz,naturinda,2016-12-01,9,0.00129430792966846
1046,lowenz,siima,2016-12-01,4,0.00107608205986169
1047,maddyrich,premson,2016-11-08,4874,0.00151497087382412
1048,manirakiza moses,nababi tracy,2017-02-12,1096,0.00783084221383472
1049,manirakiza moses,naturinda,2017-02-12,391,0.00171017421026419
1050,manirakiza moses,siima,2017-02-12,54,0.00107056552215432
1051,markusauers,nabulo carol,2016-09-22,2545,0.001094394541194
1052,markusauers,patrick etomet,2016-09-22,343,0.00315105654747506
1053,markusauers,tomm4,2016-09-15,64,0.00105430063455942
1054,mconant,naturinda,2016-09-15,974,0.00110174779416789
1055,michael montani,nabulo carol,2017-02-15,736,0.00123200794387462
1056,michael montani,nabulo carol,2017-03-21,6128,0.00145796769375716
1057,michael montani,siima,2017-03-10,8241,0.00122452157285367
1058,mikew1123,nawinecoff,2016-09-21,1149,0.00110021850660291
1059,mikew1123,smart d,2017-05-03,263,0.00156170663281926
1060,mikew1123,solution oriented,2017-03-02,145938,0.00184241380310656
1061,mikew1123,solution oriented,2017-03-09,325860,0.00123182603118687
1062,mugabi henry,nababi tracy,2017-02-12,413,0.00425196189814458
1063,mugabi henry,naturinda,2017-03-03,2,0.0771251839566459
1064,musawo,nababi tracy,2017-02-12,2,0.00111430383848926
1065,mwesigwa irene,tars4815,2017-04-07,2961,0.00735288942304609
1066,nababi tracy,naturinda,2016-01-11,60,0.00150667291701367
1067,nababi tracy,naturinda,2017-02-11,3523,0.00360296747274385
1068,nababi tracy,naturinda,2017-02-12,8204,0.00212558951755134
1069,nababi tracy,naturinda,2017-02-13,556,0.00661587512103572
1070,nababi tracy,naturinda,2017-02-17,640,0.00308978446079663
1071,nababi tracy,naturinda,2017-03-08,7205,0.00117471353903139
1072,nababi tracy,naturinda,2017-04-09,10368,0.00148502271461397
1073,nababi tracy,prosper1994,2016-12-17,1319,0.00148994649155159
1074,nababi tracy,prosper1994,2016-12-22,25164,0.0019296782288923
1075,nababi tracy,prosper1994,2016-12-23,10603,0.00187003153877423
1076,nababi tracy,prosper1994,2017-02-08,557,0.00107683452667708
1077,nababi tracy,prosper1994,2017-02-11,284,0.00555660847453005
1078,nababi tracy,prosper1994,2017-04-09,1749,0.00132059934895476
1079,nababi tracy,richard dalmat,2017-02-07,13,0.00105188699940142
1080,nababi tracy,siima,2016-12-17,28341,0.00197193788689357
1081,nababi tracy,siima,2017-02-11,8062,0.00128607710171726
1082,nababi tracy,siima,2017-02-12,4650,0.00110718726479358
1083,nababi tracy,siima,2017-02-13,1320,0.00121135390903057
1084,nababi tracy,siima,2017-02-16,6338,0.00463492730768893
1085,nababi tracy,siima,2017-02-17,65,0.00103790068795227
1086,nababi tracy,siima,2017-03-08,1381,0.00136462994625532
1087,nababi tracy,siima,2017-04-11,1328,0.00125263383271878
1088,nababi tracy,tars4815,2017-04-08,62234,0.00281911594878979
1089,nababi tracy,tars4815,2017-04-09,24742,0.00146401290979995
1090,nabulo carol,naturinda,2017-02-18,2178,0.00168570465081447
1091,nabulo carol,naturinda,2017-02-27,5479,0.00321660877146772
1092,nabulo carol,naturinda,2017-03-01,624,0.00284018455204077
1093,nabulo carol,naturinda,2017-03-03,946,0.00122858638946243
1094,nabulo carol,naturinda,2017-03-08,351,0.00111075398989296
1095,nabulo carol,naturinda,2017-03-16,12,0.00130403277787021
1096,nabulo carol,naturinda,2017-03-17,160,0.00137587840890048
1097,nabulo carol,naturinda,2017-03-27,1990,0.00185688212003144
1098,nabulo carol,naturinda,2017-03-31,608,0.00440685331273913
1099,nabulo carol,naturinda,2017-04-05,18493,0.00160187689922318
1100,nabulo carol,naturinda,2017-04-06,448,0.0012166877080414
1101,nabulo carol,naturinda,2017-04-08,1184,0.00142740426677939
1102,nabulo carol,naturinda,2017-06-20,124660,0.00105704108106955
1103,nabulo carol,netondo,2017-02-06,3,0.00102653760333859
1104,nabulo carol,pkodame,2017-03-07,162,0.0179414394113661
1105,nabulo carol,pkodame,2017-06-16,16,0.00645090056816997
1106,nabulo carol,prosper1994,2017-02-06,399,0.00140127146361409
1107,nabulo carol,prosper1994,2017-02-08,710,0.00126282295646023
1108,nabulo carol,prosper1994,2017-02-10,2025,0.00123613071113652
1109,nabulo carol,prosper1994,2017-02-13,1296,0.00206543600781165
1110,nabulo carol,prosper1994,2017-02-23,128,0.00130271019103402
1111,nabulo carol,prosper1994,2017-04-08,42788,0.00238927865578724
1112,nabulo carol,shamillah,2017-02-08,68,0.00132254278066577
1113,nabulo carol,shamillah,2017-02-10,22,0.00490050220783106
1114,nabulo carol,shamillah,2017-06-20,1257,0.00159498745118323
1115,nabulo carol,siima,2016-01-16,543,0.00663720128929434
1116,nabulo carol,siima,2017-02-16,4008,0.00150945098370522
1117,nabulo carol,siima,2017-03-02,12855,0.00848413033281652
1118,nabulo carol,siima,2017-03-03,2244,0.00300233283004359
1119,nabulo carol,siima,2017-03-07,1174,0.00104978517275372
1120,nabulo carol,siima,2017-03-08,36989,0.00136878936179811
1121,nabulo carol,siima,2017-03-13,46252,0.0013174280441199
1122,nabulo carol,siima,2017-03-20,223,0.00101128965882438
1123,nabulo carol,siima,2017-03-27,704,0.00178463795174168
1124,nabulo carol,siima,2017-03-30,384,0.00555258051271997
1125,nabulo carol,siima,2017-04-05,8833,0.00154719337941265
1126,nabulo carol,siima,2017-04-06,6313,0.00113734272444767
1127,nabulo carol,siima,2017-04-08,14592,0.00600051959040744
1128,nabulo carol,tars4815,2017-04-05,759,0.00111849699204602
1129,nabulo carol,tars4815,2017-04-08,104328,0.00306379493877669
1130,namu derrico,prosper1994,2017-02-07,105,0.00136661341217046
1131,namu derrico,yusuf hamba,2017-02-07,160,0.00248591461838296
1132,naturinda,nawinecoff,2017-04-17,2304,0.00382425765608831
1133,naturinda,okwang stephen,2017-02-17,37976,0.00123208893645905
1134,naturinda,patrick etomet,2016-01-22,1159,0.00106577291364728
1135,naturinda,prosper1994,2017-03-11,464,0.00213121795350763
1136,naturinda,shamillah,2017-06-20,368,0.00121121340931159
1137,naturinda,tars4815,2017-03-27,208,0.00339584629665903
1138,naturinda,tars4815,2017-03-29,2176,0.00188184591221169
1139,naturinda,tars4815,2017-04-05,888,0.00141144877008847
1140,nawinecoff,wisniewskin,2016-09-23,322,0.00104199986545128
1141,nelsonoaks,wisniewskin,2017-02-23,248,0.00325304798796871
1142,nelsonoaks,wisniewskin,2017-02-24,10655,0.00218779417578727
1143,netondo,tukei,2017-02-08,586,0.00183499509659011
1144,olatubosun,tomm4,2017-08-13,778,0.00115179676791984
1145,olatubosun,usefulness,2017-09-23,622,0.0017832533284157
1146,olatubosun,usefulness,2017-09-25,11,0.00223948751691409
1147,osm ebenezer,prosper1994,2016-09-30,2597,0.00277621661373976
1148,patrick etomet,pluna1,2016-09-13,5748,0.0014541525732307
1149,patrick etomet,siima,2016-02-03,22,0.0026692775458772
1150,patrick etomet,siima,2016-12-17,6636,0.0198247743961349
1151,patrick etomet,wisniewskin,2016-09-13,504,0.00106444070686208
1152,pluna1,smart d,2016-09-22,149,0.00164070357596058
1153,pluna1,tomm4,2016-09-22,18,0.00100209866110341
1154,prosper1994,siima,2016-12-17,15930,0.00150936892656869
1155,prosper1994,siima,2017-03-08,1648,0.00162193760446837
1156,prosper1994,siima,2017-03-20,2688,0.00301292155126969
1157,prosper1994,tars4815,2017-04-07,19893,0.00208713527152744
1158,prosper1994,tars4815,2017-04-08,16697,0.00166677939414518
1159,prosper1994,vickiemorine,2017-02-09,274,0.00120544365727836
1160,prosper1994,vickiemorine,2017-02-11,1206,0.00296272521348021
1161,rcampbe1,solution oriented,2016-11-18,13,0.00111375238309729
1162,ryanleethomas,tomm4,2016-09-08,9420,0.0012277427398097
1163,ryanleethomas,tomm4,2016-09-22,4291,0.00135032522934999
1164,salami haruna olalekan,wisniewskin,2017-03-10,4538,0.0019450088978008
1165,seancurran,tomm4,2016-09-08,37290,0.00151004249921877
1166,sekcore,yukiejiang,2016-11-03,15607,0.00148204578227455
1167,shamillah,tukei,2017-02-08,98,0.00150410329058083
1168,shamillah,vickiemorine,2017-02-24,2,0.00105286341694066
1169,siima,tars4815,2017-03-29,1064,0.00142261230115866
1170,siima,tars4815,2017-03-31,472,0.00161543919175157
1171,smart d,wisniewskin,2017-03-17,3176,0.00143128687112705
1172,smart d,wisniewskin,2017-03-20,5389,0.00273310560347359
1173,smart d,wisniewskin,2017-03-21,987,0.00183033618237337
1174,smart d,wisniewskin,2017-04-10,1762,0.0034437807085883
1175,smart d,wisniewskin,2017-06-05,6482,0.0021543071621801
1176,smart d,wisniewskin,2017-11-22,6526,0.00139580231479225
1177,smart d,wisniewskin,2017-11-26,2490,0.00148104348847445
1178,smart d,wisniewskin,2017-11-28,1451,0.0020450750730991
1179,solution oriented,wisniewskin,2017-02-10,176529,0.00197087629910532
1180,solution oriented,wisniewskin,2017-02-22,52133,0.00152015762823284
1181,solution oriented,wisniewskin,2017-02-23,63812,0.00191340231366132
1182,solution oriented,wisniewskin,2017-02-24,281891,0.00126299026750483
1183,solution oriented,wisniewskin,2017-03-03,20636,0.00129078590702304
1184,solution oriented,wisniewskin,2017-03-09,236944,0.00163245346024432
1185,solution oriented,wisniewskin,2017-03-10,183171,0.00203298597412101
1186,solution oriented,wisniewskin,2017-03-11,4092,0.00214220582169471
1187,solution oriented,wisniewskin,2017-03-24,440033,0.00129644918057093
1188,solution oriented,wisniewskin,2017-04-21,35872,0.00111810644015784
1189,solution oriented,wisniewskin,2017-04-22,167605,0.00129620344356845
1190,solution oriented,yukiejiang,2016-11-03,3270,0.00601649985046855
1191,tupero,wisniewskin,2017-02-23,15579,0.00288785418425116
